date,production_cost_usd,power_gw,annualized_twh,energy_price_usd_kwh,btc_issued_per_day,source
2019-02-26,3584.99,5.377,47.11,0.0500,1800.0000,backfill-mempool
2019-02-27,3171.35,4.757,41.67,0.0500,1800.0000,backfill-mempool
2019-02-28,3371.97,5.058,44.31,0.0500,1800.0000,backfill-mempool
2019-03-01,3663.83,5.496,48.14,0.0500,1800.0000,backfill-mempool
2019-03-02,2982.95,4.474,39.20,0.0500,1800.0000,backfill-mempool
2019-03-03,3256.10,4.884,42.79,0.0500,1800.0000,backfill-mempool
2019-03-04,3067.17,4.601,40.30,0.0500,1800.0000,backfill-mempool
2019-03-05,3351.36,5.027,44.04,0.0500,1800.0000,backfill-mempool
2019-03-06,2863.85,4.296,37.63,0.0500,1800.0000,backfill-mempool
2019-03-07,3180.00,4.770,41.79,0.0500,1800.0000,backfill-mempool
2019-03-08,3279.00,4.919,43.09,0.0500,1800.0000,backfill-mempool
2019-03-09,3133.02,4.700,41.17,0.0500,1800.0000,backfill-mempool
2019-03-10,3049.08,4.574,40.06,0.0500,1800.0000,backfill-mempool
2019-03-11,3151.55,4.727,41.41,0.0500,1800.0000,backfill-mempool
2019-03-12,3219.20,4.829,42.30,0.0500,1800.0000,backfill-mempool
2019-03-13,3012.02,4.518,39.58,0.0500,1800.0000,backfill-mempool
2019-03-14,3419.32,5.129,44.93,0.0500,1800.0000,backfill-mempool
2019-03-15,3430.39,5.146,45.08,0.0500,1800.0000,backfill-mempool
2019-03-16,3646.74,5.470,47.92,0.0500,1800.0000,backfill-mempool
2019-03-17,3246.74,4.870,42.66,0.0500,1800.0000,backfill-mempool
2019-03-18,3605.76,5.409,47.38,0.0500,1800.0000,backfill-mempool
2019-03-19,3865.76,5.799,50.80,0.0500,1800.0000,backfill-mempool
2019-03-20,3563.41,5.345,46.82,0.0500,1800.0000,backfill-mempool
2019-03-21,3189.64,4.784,41.91,0.0500,1800.0000,backfill-mempool
2019-03-22,3594.99,5.392,47.24,0.0500,1800.0000,backfill-mempool
2019-03-23,3223.28,4.835,42.35,0.0500,1800.0000,backfill-mempool
2019-03-24,3479.42,5.219,45.72,0.0500,1800.0000,backfill-mempool
2019-03-25,3456.63,5.185,45.42,0.0500,1800.0000,backfill-mempool
2019-03-26,3139.55,4.709,41.25,0.0500,1800.0000,backfill-mempool
2019-03-27,3490.19,5.235,45.86,0.0500,1800.0000,backfill-mempool
2019-03-28,3394.94,5.092,44.61,0.0500,1800.0000,backfill-mempool
2019-03-29,3415.87,5.124,44.88,0.0500,1800.0000,backfill-mempool
2019-03-30,3226.87,4.840,42.40,0.0500,1800.0000,backfill-mempool
2019-03-31,3282.79,4.924,43.14,0.0500,1800.0000,backfill-mempool
2019-04-01,3131.73,4.698,41.15,0.0500,1800.0000,backfill-mempool
2019-04-02,3697.35,5.546,48.58,0.0500,1800.0000,backfill-mempool
2019-04-03,3271.54,4.907,42.99,0.0500,1800.0000,backfill-mempool
2019-04-04,3336.77,5.005,43.85,0.0500,1800.0000,backfill-mempool
2019-04-05,3570.00,5.355,46.91,0.0500,1800.0000,backfill-mempool
2019-04-06,3226.28,4.839,42.39,0.0500,1800.0000,backfill-mempool
2019-04-07,3317.87,4.977,43.60,0.0500,1800.0000,backfill-mempool
2019-04-08,3399.96,5.100,44.68,0.0500,1800.0000,backfill-mempool
2019-04-09,3076.68,4.615,40.43,0.0500,1800.0000,backfill-mempool
2019-04-10,3443.29,5.165,45.24,0.0500,1800.0000,backfill-mempool
2019-04-11,3638.32,5.457,47.81,0.0500,1800.0000,backfill-mempool
2019-04-12,3483.99,5.226,45.78,0.0500,1800.0000,backfill-mempool
2019-04-13,3132.27,4.698,41.16,0.0500,1800.0000,backfill-mempool
2019-04-14,2833.60,4.250,37.23,0.0500,1800.0000,backfill-mempool
2019-04-15,3336.42,5.005,43.84,0.0500,1800.0000,backfill-mempool
2019-04-16,3379.32,5.069,44.40,0.0500,1800.0000,backfill-mempool
2019-04-17,3179.26,4.769,41.78,0.0500,1800.0000,backfill-mempool
2019-04-18,3448.96,5.173,45.32,0.0500,1800.0000,backfill-mempool
2019-04-19,3516.68,5.275,46.21,0.0500,1800.0000,backfill-mempool
2019-04-20,3032.29,4.548,39.84,0.0500,1800.0000,backfill-mempool
2019-04-21,3712.24,5.568,48.78,0.0500,1800.0000,backfill-mempool
2019-04-22,3093.98,4.641,40.65,0.0500,1800.0000,backfill-mempool
2019-04-23,2640.43,3.961,34.70,0.0500,1800.0000,backfill-mempool
2019-04-24,3778.23,5.667,49.65,0.0500,1800.0000,backfill-mempool
2019-04-25,3239.27,4.859,42.56,0.0500,1800.0000,backfill-mempool
2019-04-26,3455.84,5.184,45.41,0.0500,1800.0000,backfill-mempool
2019-04-27,3207.32,4.811,42.14,0.0500,1800.0000,backfill-mempool
2019-04-28,3624.11,5.436,47.62,0.0500,1800.0000,backfill-mempool
2019-04-29,3722.25,5.583,48.91,0.0500,1800.0000,backfill-mempool
2019-04-30,3202.71,4.804,42.08,0.0500,1800.0000,backfill-mempool
2019-05-01,3944.38,5.917,51.83,0.0500,1800.0000,backfill-mempool
2019-05-02,4200.39,6.301,55.19,0.0500,1800.0000,backfill-mempool
2019-05-03,3424.40,5.137,45.00,0.0500,1800.0000,backfill-mempool
2019-05-04,3104.41,4.657,40.79,0.0500,1800.0000,backfill-mempool
2019-05-05,3122.36,4.684,41.03,0.0500,1800.0000,backfill-mempool
2019-05-06,3615.41,5.423,47.51,0.0500,1800.0000,backfill-mempool
2019-05-07,3061.27,4.592,40.23,0.0500,1800.0000,backfill-mempool
2019-05-08,3630.68,5.446,47.71,0.0500,1800.0000,backfill-mempool
2019-05-09,3621.19,5.432,47.58,0.0500,1800.0000,backfill-mempool
2019-05-10,2973.99,4.461,39.08,0.0500,1800.0000,backfill-mempool
2019-05-11,3125.09,4.688,41.06,0.0500,1800.0000,backfill-mempool
2019-05-12,3763.66,5.645,49.45,0.0500,1800.0000,backfill-mempool
2019-05-13,4030.45,6.046,52.96,0.0500,1800.0000,backfill-mempool
2019-05-14,3632.82,5.449,47.74,0.0500,1800.0000,backfill-mempool
2019-05-15,3544.31,5.316,46.57,0.0500,1800.0000,backfill-mempool
2019-05-16,3533.96,5.301,46.44,0.0500,1800.0000,backfill-mempool
2019-05-17,3555.80,5.334,46.72,0.0500,1800.0000,backfill-mempool
2019-05-18,3674.33,5.511,48.28,0.0500,1800.0000,backfill-mempool
2019-05-19,3959.25,5.939,52.02,0.0500,1800.0000,backfill-mempool
2019-05-20,3780.02,5.670,49.67,0.0500,1800.0000,backfill-mempool
2019-05-21,3636.42,5.455,47.78,0.0500,1800.0000,backfill-mempool
2019-05-22,4036.70,6.055,53.04,0.0500,1800.0000,backfill-mempool
2019-05-23,3700.92,5.551,48.63,0.0500,1800.0000,backfill-mempool
2019-05-24,3645.86,5.469,47.91,0.0500,1800.0000,backfill-mempool
2019-05-25,3349.31,5.024,44.01,0.0500,1800.0000,backfill-mempool
2019-05-26,3948.92,5.923,51.89,0.0500,1800.0000,backfill-mempool
2019-05-27,3956.00,5.934,51.98,0.0500,1800.0000,backfill-mempool
2019-05-28,3872.09,5.808,50.88,0.0500,1800.0000,backfill-mempool
2019-05-29,4137.35,6.206,54.36,0.0500,1800.0000,backfill-mempool
2019-05-30,3830.15,5.745,50.33,0.0500,1800.0000,backfill-mempool
2019-05-31,3090.67,4.636,40.61,0.0500,1800.0000,backfill-mempool
2019-06-01,3995.00,5.993,52.49,0.0500,1800.0000,backfill-mempool
2019-06-02,3442.94,5.164,45.24,0.0500,1800.0000,backfill-mempool
2019-06-03,3158.23,4.737,41.50,0.0500,1800.0000,backfill-mempool
2019-06-04,4011.48,6.017,52.71,0.0500,1800.0000,backfill-mempool
2019-06-05,4270.36,6.406,56.11,0.0500,1800.0000,backfill-mempool
2019-06-06,4074.37,6.112,53.54,0.0500,1800.0000,backfill-mempool
2019-06-07,4197.77,6.297,55.16,0.0500,1800.0000,backfill-mempool
2019-06-08,3226.34,4.840,42.39,0.0500,1800.0000,backfill-mempool
2019-06-09,3875.99,5.814,50.93,0.0500,1800.0000,backfill-mempool
2019-06-10,4127.36,6.191,54.23,0.0500,1800.0000,backfill-mempool
2019-06-11,3768.56,5.653,49.52,0.0500,1800.0000,backfill-mempool
2019-06-12,3434.37,5.152,45.13,0.0500,1800.0000,backfill-mempool
2019-06-13,3931.65,5.897,51.66,0.0500,1800.0000,backfill-mempool
2019-06-14,4436.32,6.654,58.29,0.0500,1800.0000,backfill-mempool
2019-06-15,3768.39,5.653,49.52,0.0500,1800.0000,backfill-mempool
2019-06-16,3382.92,5.074,44.45,0.0500,1800.0000,backfill-mempool
2019-06-17,3454.80,5.182,45.40,0.0500,1800.0000,backfill-mempool
2019-06-18,4290.70,6.436,56.38,0.0500,1800.0000,backfill-mempool
2019-06-19,4549.72,6.825,59.78,0.0500,1800.0000,backfill-mempool
2019-06-20,3724.95,5.587,48.95,0.0500,1800.0000,backfill-mempool
2019-06-21,3454.92,5.182,45.40,0.0500,1800.0000,backfill-mempool
2019-06-22,3680.24,5.520,48.36,0.0500,1800.0000,backfill-mempool
2019-06-23,4667.01,7.001,61.32,0.0500,1800.0000,backfill-mempool
2019-06-24,4585.06,6.878,60.25,0.0500,1800.0000,backfill-mempool
2019-06-25,3771.50,5.657,49.56,0.0500,1800.0000,backfill-mempool
2019-06-26,4296.68,6.445,56.46,0.0500,1800.0000,backfill-mempool
2019-06-27,3901.86,5.853,51.27,0.0500,1800.0000,backfill-mempool
2019-06-28,4488.36,6.733,58.98,0.0500,1800.0000,backfill-mempool
2019-06-29,4832.22,7.248,63.50,0.0500,1800.0000,backfill-mempool
2019-06-30,4192.06,6.288,55.08,0.0500,1800.0000,backfill-mempool
2019-07-01,3940.11,5.910,51.77,0.0500,1800.0000,backfill-mempool
2019-07-02,4357.07,6.536,57.25,0.0500,1800.0000,backfill-mempool
2019-07-03,4742.47,7.114,62.32,0.0500,1800.0000,backfill-mempool
2019-07-04,4623.37,6.935,60.75,0.0500,1800.0000,backfill-mempool
2019-07-05,5197.17,7.796,68.29,0.0500,1800.0000,backfill-mempool
2019-07-06,4929.51,7.394,64.77,0.0500,1800.0000,backfill-mempool
2019-07-07,4260.42,6.391,55.98,0.0500,1800.0000,backfill-mempool
2019-07-08,4870.66,7.306,64.00,0.0500,1800.0000,backfill-mempool
2019-07-09,4548.47,6.823,59.77,0.0500,1800.0000,backfill-mempool
2019-07-10,4061.82,6.093,53.37,0.0500,1800.0000,backfill-mempool
2019-07-11,4064.69,6.097,53.41,0.0500,1800.0000,backfill-mempool
2019-07-12,5115.26,7.673,67.21,0.0500,1800.0000,backfill-mempool
2019-07-13,4453.25,6.680,58.52,0.0500,1800.0000,backfill-mempool
2019-07-14,4535.32,6.803,59.59,0.0500,1800.0000,backfill-mempool
2019-07-15,4553.63,6.830,59.83,0.0500,1800.0000,backfill-mempool
2019-07-16,5122.29,7.683,67.31,0.0500,1800.0000,backfill-mempool
2019-07-17,4150.99,6.226,54.54,0.0500,1800.0000,backfill-mempool
2019-07-18,3784.96,5.677,49.73,0.0500,1800.0000,backfill-mempool
2019-07-19,3672.73,5.509,48.26,0.0500,1800.0000,backfill-mempool
2019-07-20,5530.91,8.296,72.68,0.0500,1800.0000,backfill-mempool
2019-07-21,4641.59,6.962,60.99,0.0500,1800.0000,backfill-mempool
2019-07-22,4942.98,7.414,64.95,0.0500,1800.0000,backfill-mempool
2019-07-23,4438.40,6.658,58.32,0.0500,1800.0000,backfill-mempool
2019-07-24,4318.29,6.477,56.74,0.0500,1800.0000,backfill-mempool
2019-07-25,4640.30,6.960,60.97,0.0500,1800.0000,backfill-mempool
2019-07-26,5144.91,7.717,67.60,0.0500,1800.0000,backfill-mempool
2019-07-27,4709.77,7.065,61.89,0.0500,1800.0000,backfill-mempool
2019-07-28,5440.49,8.161,71.49,0.0500,1800.0000,backfill-mempool
2019-07-29,5246.82,7.870,68.94,0.0500,1800.0000,backfill-mempool
2019-07-30,4325.95,6.489,56.84,0.0500,1800.0000,backfill-mempool
2019-07-31,5299.93,7.950,69.64,0.0500,1800.0000,backfill-mempool
2019-08-01,4372.84,6.559,57.46,0.0500,1800.0000,backfill-mempool
2019-08-02,5240.98,7.861,68.87,0.0500,1800.0000,backfill-mempool
2019-08-03,5315.51,7.973,69.85,0.0500,1800.0000,backfill-mempool
2019-08-04,5149.57,7.724,67.67,0.0500,1800.0000,backfill-mempool
2019-08-05,4835.58,7.253,63.54,0.0500,1800.0000,backfill-mempool
2019-08-06,5538.18,8.307,72.77,0.0500,1800.0000,backfill-mempool
2019-08-07,5214.93,7.822,68.52,0.0500,1800.0000,backfill-mempool
2019-08-08,4826.54,7.240,63.42,0.0500,1800.0000,backfill-mempool
2019-08-09,4984.33,7.477,65.49,0.0500,1800.0000,backfill-mempool
2019-08-10,5188.67,7.783,68.18,0.0500,1800.0000,backfill-mempool
2019-08-11,5157.60,7.736,67.77,0.0500,1800.0000,backfill-mempool
2019-08-12,4531.14,6.797,59.54,0.0500,1800.0000,backfill-mempool
2019-08-13,5389.11,8.084,70.81,0.0500,1800.0000,backfill-mempool
2019-08-14,5117.10,7.676,67.24,0.0500,1800.0000,backfill-mempool
2019-08-15,5329.06,7.994,70.02,0.0500,1800.0000,backfill-mempool
2019-08-16,4993.61,7.490,65.62,0.0500,1800.0000,backfill-mempool
2019-08-17,4383.79,6.576,57.60,0.0500,1800.0000,backfill-mempool
2019-08-18,4313.46,6.470,56.68,0.0500,1800.0000,backfill-mempool
2019-08-19,5580.35,8.371,73.33,0.0500,1800.0000,backfill-mempool
2019-08-20,5257.56,7.886,69.08,0.0500,1800.0000,backfill-mempool
2019-08-21,4710.48,7.066,61.90,0.0500,1800.0000,backfill-mempool
2019-08-22,4843.58,7.265,63.64,0.0500,1800.0000,backfill-mempool
2019-08-23,5269.14,7.904,69.24,0.0500,1800.0000,backfill-mempool
2019-08-24,5504.71,8.257,72.33,0.0500,1800.0000,backfill-mempool
2019-08-25,5387.21,8.081,70.79,0.0500,1800.0000,backfill-mempool
2019-08-26,4705.85,7.059,61.83,0.0500,1800.0000,backfill-mempool
2019-08-27,4621.90,6.933,60.73,0.0500,1800.0000,backfill-mempool
2019-08-28,5204.79,7.807,68.39,0.0500,1800.0000,backfill-mempool
2019-08-29,5653.01,8.480,74.28,0.0500,1800.0000,backfill-mempool
2019-08-30,5515.60,8.273,72.48,0.0500,1800.0000,backfill-mempool
2019-08-31,5675.39,8.513,74.57,0.0500,1800.0000,backfill-mempool
2019-09-01,5159.14,7.739,67.79,0.0500,1800.0000,backfill-mempool
2019-09-02,5484.79,8.227,72.07,0.0500,1800.0000,backfill-mempool
2019-09-03,5871.79,8.808,77.16,0.0500,1800.0000,backfill-mempool
2019-09-04,4929.08,7.394,64.77,0.0500,1800.0000,backfill-mempool
2019-09-05,6028.89,9.043,79.22,0.0500,1800.0000,backfill-mempool
2019-09-06,5659.39,8.489,74.36,0.0500,1800.0000,backfill-mempool
2019-09-07,5452.86,8.179,71.65,0.0500,1800.0000,backfill-mempool
2019-09-08,6423.95,9.636,84.41,0.0500,1800.0000,backfill-mempool
2019-09-09,5291.68,7.938,69.53,0.0500,1800.0000,backfill-mempool
2019-09-10,6521.39,9.782,85.69,0.0500,1800.0000,backfill-mempool
2019-09-11,6638.72,9.958,87.23,0.0500,1800.0000,backfill-mempool
2019-09-12,5710.10,8.565,75.03,0.0500,1800.0000,backfill-mempool
2019-09-13,5473.42,8.210,71.92,0.0500,1800.0000,backfill-mempool
2019-09-14,6175.38,9.263,81.14,0.0500,1800.0000,backfill-mempool
2019-09-15,6016.56,9.025,79.06,0.0500,1800.0000,backfill-mempool
2019-09-16,6342.12,9.513,83.34,0.0500,1800.0000,backfill-mempool
2019-09-17,5857.77,8.787,76.97,0.0500,1800.0000,backfill-mempool
2019-09-18,6979.19,10.469,91.71,0.0500,1800.0000,backfill-mempool
2019-09-19,5802.89,8.704,76.25,0.0500,1800.0000,backfill-mempool
2019-09-20,6028.85,9.043,79.22,0.0500,1800.0000,backfill-mempool
2019-09-21,6522.74,9.784,85.71,0.0500,1800.0000,backfill-mempool
2019-09-22,6643.74,9.966,87.30,0.0500,1800.0000,backfill-mempool
2019-09-23,4468.44,6.703,58.72,0.0500,1800.0000,backfill-mempool
2019-09-24,6227.83,9.342,81.83,0.0500,1800.0000,backfill-mempool
2019-09-25,6167.33,9.251,81.04,0.0500,1800.0000,backfill-mempool
2019-09-26,6836.22,10.254,89.83,0.0500,1800.0000,backfill-mempool
2019-09-27,5602.50,8.404,73.62,0.0500,1800.0000,backfill-mempool
2019-09-28,6756.83,10.135,88.78,0.0500,1800.0000,backfill-mempool
2019-09-29,5748.84,8.623,75.54,0.0500,1800.0000,backfill-mempool
2019-09-30,5544.35,8.317,72.85,0.0500,1800.0000,backfill-mempool
2019-10-01,5975.31,8.963,78.52,0.0500,1800.0000,backfill-mempool
2019-10-02,6261.45,9.392,82.28,0.0500,1800.0000,backfill-mempool
2019-10-03,6243.93,9.366,82.05,0.0500,1800.0000,backfill-mempool
2019-10-04,6291.90,9.438,82.68,0.0500,1800.0000,backfill-mempool
2019-10-05,6569.30,9.854,86.32,0.0500,1800.0000,backfill-mempool
2019-10-06,6269.10,9.404,82.38,0.0500,1800.0000,backfill-mempool
2019-10-07,6566.70,9.850,86.29,0.0500,1800.0000,backfill-mempool
2019-10-08,6808.42,10.213,89.46,0.0500,1800.0000,backfill-mempool
2019-10-09,5807.84,8.712,76.32,0.0500,1800.0000,backfill-mempool
2019-10-10,6880.94,10.321,90.42,0.0500,1800.0000,backfill-mempool
2019-10-11,6676.42,10.015,87.73,0.0500,1800.0000,backfill-mempool
2019-10-12,5721.05,8.582,75.17,0.0500,1800.0000,backfill-mempool
2019-10-13,6071.12,9.107,79.77,0.0500,1800.0000,backfill-mempool
2019-10-14,5775.00,8.662,75.88,0.0500,1800.0000,backfill-mempool
2019-10-15,6614.19,9.921,86.91,0.0500,1800.0000,backfill-mempool
2019-10-16,6058.77,9.088,79.61,0.0500,1800.0000,backfill-mempool
2019-10-17,6424.77,9.637,84.42,0.0500,1800.0000,backfill-mempool
2019-10-18,6944.97,10.417,91.26,0.0500,1800.0000,backfill-mempool
2019-10-19,6025.29,9.038,79.17,0.0500,1800.0000,backfill-mempool
2019-10-20,6184.34,9.277,81.26,0.0500,1800.0000,backfill-mempool
2019-10-21,6796.70,10.195,89.31,0.0500,1800.0000,backfill-mempool
2019-10-22,7199.20,10.799,94.60,0.0500,1800.0000,backfill-mempool
2019-10-23,7153.01,10.730,93.99,0.0500,1800.0000,backfill-mempool
2019-10-24,5960.06,8.940,78.32,0.0500,1800.0000,backfill-mempool
2019-10-25,6208.21,9.312,81.58,0.0500,1800.0000,backfill-mempool
2019-10-26,6271.43,9.407,82.41,0.0500,1800.0000,backfill-mempool
2019-10-27,5121.16,7.682,67.29,0.0500,1800.0000,backfill-mempool
2019-10-28,5991.48,8.987,78.73,0.0500,1800.0000,backfill-mempool
2019-10-29,5953.93,8.931,78.23,0.0500,1800.0000,backfill-mempool
2019-10-30,5977.90,8.967,78.55,0.0500,1800.0000,backfill-mempool
2019-10-31,5891.60,8.837,77.42,0.0500,1800.0000,backfill-mempool
2019-11-01,5853.83,8.781,76.92,0.0500,1800.0000,backfill-mempool
2019-11-02,6044.77,9.067,79.43,0.0500,1800.0000,backfill-mempool
2019-11-03,6053.09,9.080,79.54,0.0500,1800.0000,backfill-mempool
2019-11-04,5866.39,8.800,77.08,0.0500,1800.0000,backfill-mempool
2019-11-05,6451.48,9.677,84.77,0.0500,1800.0000,backfill-mempool
2019-11-06,5884.03,8.826,77.32,0.0500,1800.0000,backfill-mempool
2019-11-07,5944.13,8.916,78.11,0.0500,1800.0000,backfill-mempool
2019-11-08,5324.59,7.987,69.97,0.0500,1800.0000,backfill-mempool
2019-11-09,5956.12,8.934,78.26,0.0500,1800.0000,backfill-mempool
2019-11-10,6780.44,10.171,89.10,0.0500,1800.0000,backfill-mempool
2019-11-11,6364.61,9.547,83.63,0.0500,1800.0000,backfill-mempool
2019-11-12,5456.07,8.184,71.69,0.0500,1800.0000,backfill-mempool
2019-11-13,5571.55,8.357,73.21,0.0500,1800.0000,backfill-mempool
2019-11-14,7045.46,10.568,92.58,0.0500,1800.0000,backfill-mempool
2019-11-15,6404.92,9.607,84.16,0.0500,1800.0000,backfill-mempool
2019-11-16,6067.74,9.102,79.73,0.0500,1800.0000,backfill-mempool
2019-11-17,6323.17,9.485,83.09,0.0500,1800.0000,backfill-mempool
2019-11-18,5815.26,8.723,76.41,0.0500,1800.0000,backfill-mempool
2019-11-19,5967.74,8.952,78.42,0.0500,1800.0000,backfill-mempool
2019-11-20,5871.97,8.808,77.16,0.0500,1800.0000,backfill-mempool
2019-11-21,5646.08,8.469,74.19,0.0500,1800.0000,backfill-mempool
2019-11-22,5495.70,8.244,72.21,0.0500,1800.0000,backfill-mempool
2019-11-23,7297.09,10.946,95.88,0.0500,1800.0000,backfill-mempool
2019-11-24,5433.38,8.150,71.39,0.0500,1800.0000,backfill-mempool
2019-11-25,5223.10,7.835,68.63,0.0500,1800.0000,backfill-mempool
2019-11-26,5040.93,7.561,66.24,0.0500,1800.0000,backfill-mempool
2019-11-27,5787.64,8.681,76.05,0.0500,1800.0000,backfill-mempool
2019-11-28,6925.68,10.389,91.00,0.0500,1800.0000,backfill-mempool
2019-11-29,5566.96,8.350,73.15,0.0500,1800.0000,backfill-mempool
2019-11-30,5371.07,8.057,70.58,0.0500,1800.0000,backfill-mempool
2019-12-01,5719.25,8.579,75.15,0.0500,1800.0000,backfill-mempool
2019-12-02,6001.66,9.002,78.86,0.0500,1800.0000,backfill-mempool
2019-12-03,6516.72,9.775,85.63,0.0500,1800.0000,backfill-mempool
2019-12-04,6896.39,10.345,90.62,0.0500,1800.0000,backfill-mempool
2019-12-05,6035.10,9.053,79.30,0.0500,1800.0000,backfill-mempool
2019-12-06,5946.30,8.919,78.13,0.0500,1800.0000,backfill-mempool
2019-12-07,6370.26,9.555,83.71,0.0500,1800.0000,backfill-mempool
2019-12-08,6084.18,9.126,79.95,0.0500,1800.0000,backfill-mempool
2019-12-09,6075.87,9.114,79.84,0.0500,1800.0000,backfill-mempool
2019-12-10,6093.13,9.140,80.06,0.0500,1800.0000,backfill-mempool
2019-12-11,5399.36,8.099,70.95,0.0500,1800.0000,backfill-mempool
2019-12-12,5490.63,8.236,72.15,0.0500,1800.0000,backfill-mempool
2019-12-13,6209.35,9.314,81.59,0.0500,1800.0000,backfill-mempool
2019-12-14,6205.65,9.308,81.54,0.0500,1800.0000,backfill-mempool
2019-12-15,5053.22,7.580,66.40,0.0500,1800.0000,backfill-mempool
2019-12-16,6554.93,9.832,86.13,0.0500,1800.0000,backfill-mempool
2019-12-17,5652.49,8.479,74.27,0.0500,1800.0000,backfill-mempool
2019-12-18,5475.79,8.214,71.95,0.0500,1800.0000,backfill-mempool
2019-12-19,6520.47,9.781,85.68,0.0500,1800.0000,backfill-mempool
2019-12-20,6299.11,9.449,82.77,0.0500,1800.0000,backfill-mempool
2019-12-21,7235.82,10.854,95.08,0.0500,1800.0000,backfill-mempool
2019-12-22,6921.01,10.382,90.94,0.0500,1800.0000,backfill-mempool
2019-12-23,5850.04,8.775,76.87,0.0500,1800.0000,backfill-mempool
2019-12-24,5156.32,7.734,67.75,0.0500,1800.0000,backfill-mempool
2019-12-25,5202.68,7.804,68.36,0.0500,1800.0000,backfill-mempool
2019-12-26,6879.81,10.320,90.40,0.0500,1800.0000,backfill-mempool
2019-12-27,5894.27,8.841,77.45,0.0500,1800.0000,backfill-mempool
2019-12-28,6082.37,9.124,79.92,0.0500,1800.0000,backfill-mempool
2019-12-29,6387.02,9.581,83.93,0.0500,1800.0000,backfill-mempool
2019-12-30,6721.36,10.082,88.32,0.0500,1800.0000,backfill-mempool
2019-12-31,5977.57,8.966,78.55,0.0500,1800.0000,backfill-mempool
2020-01-01,7052.99,10.579,92.68,0.0500,1800.0000,backfill-mempool
2020-01-02,6197.76,9.297,81.44,0.0500,1800.0000,backfill-mempool
2020-01-03,7244.82,10.867,95.20,0.0500,1800.0000,backfill-mempool
2020-01-04,7333.61,11.000,96.36,0.0500,1800.0000,backfill-mempool
2020-01-05,7054.07,10.581,92.69,0.0500,1800.0000,backfill-mempool
2020-01-06,5868.58,8.803,77.11,0.0500,1800.0000,backfill-mempool
2020-01-07,7574.12,11.361,99.52,0.0500,1800.0000,backfill-mempool
2020-01-08,6154.68,9.232,80.87,0.0500,1800.0000,backfill-mempool
2020-01-09,6880.43,10.321,90.41,0.0500,1800.0000,backfill-mempool
2020-01-10,6399.77,9.600,84.09,0.0500,1800.0000,backfill-mempool
2020-01-11,7023.85,10.536,92.29,0.0500,1800.0000,backfill-mempool
2020-01-12,6514.26,9.771,85.60,0.0500,1800.0000,backfill-mempool
2020-01-13,6195.34,9.293,81.41,0.0500,1800.0000,backfill-mempool
2020-01-14,6277.87,9.417,82.49,0.0500,1800.0000,backfill-mempool
2020-01-15,6951.72,10.428,91.35,0.0500,1800.0000,backfill-mempool
2020-01-16,7409.30,11.114,97.36,0.0500,1800.0000,backfill-mempool
